title	doi	url	issns	journal	authors	issns1	issns2	published_on	last_updated	cited_by_fbwalls_count	cited_by_feeds_count	cited_by_gplus_count	cited_by_msm_count	cited_by_posts_count	cited_by_rdts_count	cited_by_tweeters_count	cited_by_videos_count	cited_by_accounts_count	cited_by_patents_count	mendeley	altmetric_score	is_oa	author.names	issn	citations	CiteScore	SJR	WebQualis
What are Brazilian orthopaedists' views on the diagnosis and treatment of patients with chronic nonspecific low back pain? A qualitative investigation	10.1002/msc.1778	http://dx.doi.org/10.1002/msc.1778	1478-2189	Musculoskeletal Care	Fabiana Silveira Murray			2023	1685652580	0	0	0	0	20	0	19	0	19	0	0	14	FALSE	Fabiana Silveira Murray, Nathalia Costa, Fabianna Jesus‐Moraleida, Ney Meziat‐Filho	1478-2189	0	2.4	0.516	B1
What Are the Mechanisms of Action of Cognitive–Behavioral, Mind–Body, and Exercise-based Interventions for Pain and Disability in People With Chronic Primary Musculoskeletal Pain?	10.1097/ajp.0000000000001047	http://dx.doi.org/10.1097/ajp.0000000000001047	1536-5409	Clinical journal of pain	Rafael K. Alaiti			2022	1654924742	0	0	0	0	3	0	3	0	3	0	25	1	FALSE	Rafael K. Alaiti, Julia Castro, Hopin Lee, J.P. Caneiro, Johan W.S. Vlaeyen, Steven J. Kamper, Marcelo F. da Costa	1536-5409	6	5.4	0.786	NA
Which psychosocial factors are related to severe pain and functional limitation in patients with low back pain?	10.1016/j.bjpt.2022.100413	http://dx.doi.org/10.1016/j.bjpt.2022.100413	1413-3555	Brazilian Journal of Physical Therapy	Leticia Amaral Corrêa			2022	1677237080	0	0	0	0	100	0	65	0	65	0	43	39	TRUE	Leticia Amaral Corrêa, Stephanie Mathieson, Ney Armando de Mello Meziat-Filho, Felipe José Reis, Arthur de Sá Ferreira, Leandro Alberto Calazans Nogueira	1413-3555	3	6.4	0.975	A2
Wii Balance Board: Reliability and Clinical Use in Assessment of Balance in Healthy Elderly Women	10.2174/1871527315666151111120403	http://dx.doi.org/10.2174/1871527315666151111120403	1871-5273	CNS & Neurological Disorders - Drug Targets	Renato Monteiro-Junior			2015	1648122751	0	0	0	0	2	0	2	0	2	0	60	1	FALSE	Renato Monteiro-Junior, Arthur Ferreira, Vivian Puell, Eduardo Lattari, Sérgio Machado, César Otero Vaghetti, Elirez da Silva	1871-5273	12	5.5	0.574	A3
Zangfu zheng (patterns) are associated with clinical manifestations of zang shang (target-organ damage) in arterial hypertension	10.1186/1749-8546-6-23	http://dx.doi.org/10.1186/1749-8546-6-23	1749-8546	Chinese Medicine	Alexandre Bastos Luiz			2011	1666873920	1	0	0	0	2	0	1	0	2	0	20	1	TRUE	Alexandre Bastos Luiz, Ivan Cordovil, José Barbosa Filho, Arthur Sá Ferreira	1749-8546	17	6.9	0.751	NA
“Text-neck”: an epidemic of the modern era of cell phones?	10.1016/j.spinee.2017.11.022	http://dx.doi.org/10.1016/j.spinee.2017.11.022	1529-9430	Spine Journal	Ney Meziat-Filho			2018	1660850403	3	0	0	0	51	0	40	0	43	0	57	25	FALSE	Ney Meziat-Filho, Arthur Sá Ferreira, Leandro Alberto Calazans Nogueira, Felipe José Jandre Reis	1529-9430	6	7.5	1.562	A2
Acupressure and task-related training after stroke: A case study	10.12968/ijtr.2014.21.4.183	http://dx.doi.org/10.12968/ijtr.2014.21.4.183	1741-1645	International Journal of Therapy & Rehabilitation	Shamay SM Ng			2014	1650304365	0	0	0	0	2	0	2	0	2	0	28	2	FALSE	Shamay SM Ng, Shirley SM Fong, Stefanie SL Lam, Charles WK Lai, Lina PY Chow, Arthur de Sá Ferreira	1741-1645	1	0.6	0.15	B1
Acupuncture for neck pain: current evidence and challenges	10.21037/lcm-22-8	http://dx.doi.org/10.21037/lcm-22-8	2616-2806	Longhua Chinese Medicine	Sileyda Costa			2022	1669084653	0	0	0	0	3	0	3	0	3	0	2	2	TRUE	Sileyda Costa, Arthur de Sá Ferreira	2616-2806	0	NA	NA	B4
Age of independent sitting posture acquisition for children with myelomeningocele	10.1016/j.jns.2015.08.685	http://dx.doi.org/10.1016/j.jns.2015.08.685	0022-510X	Journal of the Neurological Sciences	M.R.C. Sá			2015	1648033978	0	0	0	0	1	0	1	0	1	0	17	1	TRUE	M.R.C. Sá, C.T. Ribeiro, F.G. Fracho, A.S. Ferreira, M. Xavier, V. Guedes, M.F. Cunha, R. Custódio, A.C.A.F. Ferreira, M. Orsini	0022-510X	0	6.5	0.983	A3
An E-Pain intervention to spread modern pain education in Brazil	10.1016/j.bjpt.2017.06.020	http://dx.doi.org/10.1016/j.bjpt.2017.06.020	1413-3555	Brazilian Journal of Physical Therapy	Felipe J.J. Reis			2017	1681444328	1	0	0	0	44	0	30	0	31	0	45	17	TRUE	Felipe J.J. Reis, Amanda G.C. Bengaly, Juliana C.P. Valentim, Luana C. Santos, Eduardo F. Martins, Mary O’Keeffe, Ney Meziat-Filho, Leandro C. Nogueira	1413-3555	12	6.4	0.975	A2
Biopsychosocial approaches to telerehabilitation for chronic primary musculoskeletal pain: A real possibility for physical therapists, that is here to stay	10.1016/j.bjpt.2021.04.011	http://dx.doi.org/10.1016/j.bjpt.2021.04.011	1413-3555	Brazilian Journal of Physical Therapy	Jessica Fernandez			2022	1660262341	1	0	0	0	42	0	22	0	23	0	33	14	TRUE	Jessica Fernandez, Luciana Crepaldi Lunkes, Ney Meziat-Filho	1413-3555	0	6.4	0.975	A2
Cognitive functional therapy for chronic disabling low back pain	10.1016/s0140-6736(23)00571-8	http://dx.doi.org/10.1016/s0140-6736(23)00571-8	0140-6736	The Lancet	Ney Meziat-Filho			2023	1686117848	0	0	0	0	46	0	36	0	36	0	26	23	FALSE	Ney Meziat-Filho, Jessica Fernandez, Julia Castro	0140-6736	0	133.2	14.607	A1
Comment on the paper “Cognitive functional therapy in patients with non specific chronic low back pain”, by Vibe Fersum et al.	10.1002/ejp.1441	http://dx.doi.org/10.1002/ejp.1441	1090-3801	European Journal of Pain	Jessica Fernandez			2019	1598123266	1	0	0	0	14	0	11	0	12	0	27	7	TRUE	Jessica Fernandez, Arthur de Sá Ferreira, Julia Castro, Luis Claudio Lemos Correia, Ney Meziat‐Filho	1090-3801	5	6.8	1.07	A1
Comment on: Text neck misdiagnosed as fibromyalgia	10.1093/rheumatology/keac642	http://dx.doi.org/10.1093/rheumatology/keac642	1462-0324	Rheumatology	Ney Meziat-Filho			2022	1668718820	0	0	0	0	9	0	6	0	6	0	0	5	FALSE	Ney Meziat-Filho, Tatiana Grasser, Igor Correia, Felipe J J Reis	1462-0324	1	8.8	1.721	A1
Current issues in the respiratory care of patients with amyotrophic lateral sclerosis	10.1590/0004-282x20150132	http://dx.doi.org/10.1590/0004-282x20150132	1678-4227	Arquivos de Neuro-Psiquiatria	Marco Orsini			2015	1586826460	0	0	0	0	2	0	2	0	2	0	86	2	TRUE	Marco Orsini, Agnaldo José Lopes, Sara Lucia Silveira de Menezes, Acary Bulle Oliveira, Marcos Raimundo Gomes de Freitas, Osvaldo Jose Moreira do Nascimento, Fernando Silva Guimarães	1678-4227	5	2.1	0.391	B2
Expiratory Rib Cage Compressions to Improve Secretion Clearance During Mechanical Ventilation: Not Only a Matter of Squeezing the Chest—Reply	10.4187/respcare.03522	http://dx.doi.org/10.4187/respcare.03522	0020-1324	Respiratory Care	Fernando S Guimarães			2014	1406799616	0	0	0	0	1	0	1	0	1	0	16	1	TRUE	Fernando S Guimarães, Sara Lucia Silveira de Menezes, Agnaldo J Lopes	0020-1324	0	4.1	0.656	A3
Immunity, Inflammation, and Prehypertension: In What Order?	10.1111/jch.12611	http://dx.doi.org/10.1111/jch.12611	1524-6175	Journal of Clinical Hypertension	Arthur Sá Ferreira			2015	1648662813	0	0	0	0	1	0	1	0	1	0	4	1	TRUE	Arthur Sá Ferreira	1524-6175	4	5.2	0.684	A3
Integrative medicine for hypertension: the earlier the better for treating who and what are not yet ill	10.1038/hr.2013.15	http://dx.doi.org/10.1038/hr.2013.15	0916-9636	Hypertension Research	Arthur de Sá Ferreira			2013	1652699342	0	0	0	0	1	0	1	0	1	0	11	1	TRUE	Arthur de Sá Ferreira	0916-9636	8	7.7	0.998	A2
Letter to the Editor concerning “Neck pain associated with smartphone overuse: cross-sectional report of a cohort study among office workers” by Derakhshanrad N, et al. (Eur Spine J. 2020 doi: 10.1007/s00586-020-06640-z)	10.1007/s00586-022-07323-7	http://dx.doi.org/10.1007/s00586-022-07323-7	0940-6719	European Spine Journal	Igor Macedo Tavares Correia			2022	1659004875	0	0	0	0	18	0	16	0	16	0	2	11	FALSE	Igor Macedo Tavares Correia, Tatiana Grasser, Ney Meziat-Filho	0940-6719	1	4.7	0.942	A1
Letter to the editor concerning the article: Scapular exercise combined with cognitive functional therapy is more effective at reducing chronic neck pain and kinesiophobia than scapular exercise alone: A randomized controlled trial	10.1177/0269215520967940	http://dx.doi.org/10.1177/0269215520967940	0269-2155	Clinical Rehabilitation	Julia Castro			2020	1604503897	0	0	0	0	1	0	1	0	1	0	20	1	FALSE	Julia Castro, Luciana C Lunkes, Michele Menezes, Ney Meziat-Filho	0269-2155	0	5.7	0.874	A1
Letter to the Editor Concerning the Article: The Determination of the Efficacy of Neural Therapy in Conservative Treatment-resistant Patients With Chronic Low Back Pain	10.1097/brs.0000000000004238	http://dx.doi.org/10.1097/brs.0000000000004238	0362-2436	Spine	Gabriel Farhat			2021	1633361308	0	0	0	0	2	0	2	0	2	0	1	2	TRUE	Gabriel Farhat, Felipe José Jandre Reis, Ney Meziat-Filho	0362-2436	0	5.7	1.197	A1
Neck Pain Associated With a Bony Metastatic Tumor	10.2519/jospt.2017.6135	http://dx.doi.org/10.2519/jospt.2017.6135	0190-6011	Journal of Orthopaedic & Sports Physical Therapy	Maria Alice Mainenti  Pagnez			2017	1500557163	1	0	0	0	4	0	3	0	4	0	32	2	FALSE	Maria Alice Mainenti  Pagnez, Leandro Calazans  Nogueira, James M.  Elliott	0190-6011	0	8.0	1.396	A1
Pain neuroscience education for patients with musculoskeletal pain	10.5935/2595-0118.20200018	http://dx.doi.org/10.5935/2595-0118.20200018	2595-0118	Brazilian Journal Of Pain	Juliana Valentim Bittencourt			2020	1583815678	0	0	0	0	35	0	35	0	35	0	16	21	TRUE	Juliana Valentim Bittencourt, Letícia Amaral Corrêa, Felipe José Jandre dos Reis, Leandro Alberto Calazans Nogueira	2595-0118	4	NA	NA	B1
Plasma Homocysteine and Arterial Stiffness: Risk Factors or Risk Markers for Cardiovascular Diseases?	10.1111/jch.12549	http://dx.doi.org/10.1111/jch.12549	1524-6175	Journal of Clinical Hypertension	Arthur de Sá Ferreira			2015	1648468071	0	0	0	0	1	0	1	0	1	0	14	1	TRUE	Arthur de Sá Ferreira	1524-6175	3	5.2	0.684	A3
Postural balance in Machado-Joseph disease	10.1016/j.jns.2015.08.935	http://dx.doi.org/10.1016/j.jns.2015.08.935	0022-510X	Journal of the Neurological Sciences	M. Orsini			2015	1648723050	0	0	0	0	1	0	1	0	1	0	2	1	TRUE	M. Orsini, C.H.M. Reis, A.S. Ferreira, G. Quintanilha, J.A. Souza, M.A.A. Leite, V. Guedes, M. Xavier, A.C.A.F. Ferreira, M.R.G. Freitas, O.J.M. Nascimento	0022-510X	0	6.5	0.983	A3
Previous acute polio and post-polio syndrome: recognizing the pathophysiology for the establishment of rehabilitation programs	10.4081/ni.2015.5452	http://dx.doi.org/10.4081/ni.2015.5452	2035-8377	Neurology International	Marco Orsini			2015	1648205560	0	0	0	0	5	0	4	0	4	0	33	3	TRUE	Marco Orsini, Jano Alves De Souza, Marco Antonio Araújo Leite, Silmar Teixeira, Arthur De Sá Ferreira, Victor Hugo Bastos, Marcos R.G. De Freitas, Acary Bulle Oliveira	2035-8377	3	2.2	0.448	B2
The circadian blood pressure variability: There is a signal in the noise	10.1111/jch.13430	http://dx.doi.org/10.1111/jch.13430	1524-6175	Journal of Clinical Hypertension	Arthur Sá Ferreira			2018	1643800541	0	0	0	0	4	0	2	0	2	0	15	1	TRUE	Arthur Sá Ferreira, Felipe Amorim Cunha	1524-6175	1	5.2	0.684	A3
Two decades of research in soccer and acupuncture: to what point should we stick?	10.21037/lcm.2020.02.01	http://dx.doi.org/10.21037/lcm.2020.02.01	2616-2806	Longhua Chinese Medicine	Arthur Sá Ferreira			2020	1642585637	0	0	0	0	1	0	1	0	1	0	1	1	TRUE	Arthur Sá Ferreira, Alex Souto Maior	2616-2806	0	NA	NA	B4
Weak Cough Strength and Secretion Retention in Mechanically Ventilated Patients: Is There a Role for Cough-Assist Devices?	10.4187/respcare.06527	http://dx.doi.org/10.4187/respcare.06527	0020-1324	Respiratory Care	Fernando S Guimarães			2018	1578696119	1	0	0	0	4	0	2	0	3	0	18	2	TRUE	Fernando S Guimarães, Ângelo RM Rocha	0020-1324	2	4.1	0.656	A3
Reference Values for the Grocery Shelving Test among United Arab Emirates Population: A Cross Sectional Study	10.20944/preprints202305.1684.v1	http://dx.doi.org/10.20944/preprints202305.1684.v1			Gopala Krishna Alaparthi			2023	1685652570	0	0	0	0	3	0	3	0	3	0	0	2	TRUE	Gopala Krishna Alaparthi, Aishwarya Prabhakar Gatty, Huda Isa, Latifa Hassan, Noura Khalid, Abdullah Osman, Sara Mahmoud, May Tamim, Kalyana Chakravarthy Bairapareddy, Arthur De Sa Ferreira		0	NA	NA	NA
Advances in Chinese Medicine Diagnosis: From Traditional Methods to Computational Models	10.5772/27703	http://dx.doi.org/10.5772/27703			Arthur de Sá Ferreira			2012	1658316439	0	0	0	0	1	0	1	0	1	0	15	1	TRUE	Arthur de Sá Ferreira		2	NA	NA	NA
Assessment of Exoskeleton Related Changes in Kinematics and Muscle Activity	10.1007/978-3-030-69547-7_83	http://dx.doi.org/10.1007/978-3-030-69547-7_83	2195-3562		dos Anjos, F. V.			2021	1656925261	0	0	0	0	1	0	1	0	1	0	3	1	FALSE	dos Anjos, F. V., Vieira, T. M., Cerone, G. L., Pinto, T. P., Gazzoni, M., dos Anjos, Fabio V., Vieira, Taian M., Cerone, Giacinto L., Pinto, Talita P., Gazzoni, Marco	2195-3562	1	0.7	NA	NA
Methods for Assessment of Interrater Reliability for Diagnosis and Intervention in Traditional Chinese Medicine Studies	10.1007/978-981-10-2290-6_7	http://dx.doi.org/10.1007/978-981-10-2290-6_7			Arthur Sá Ferreira			2016	1673008713	0	0	0	0	3	0	2	0	2	0	0	2	FALSE	Arthur Sá Ferreira, Ingrid Jardim Azeredo Souza Oliveira, Ferreira, Arthur Sá, Oliveira, Ingrid Jardim Azeredo Souza		0	NA	NA	NA
Age of independent sitting posture acquisition for children with myelomeningocele	10.1016/j.jns.2015.08.685	http://dx.doi.org/10.1016/j.jns.2015.08.685	0022-510X	Journal of the Neurological Sciences	M.R.C. Sá			2015	1648033978	0	0	0	0	1	0	1	0	1	0	17	1	TRUE	M.R.C. Sá, C.T. Ribeiro, F.G. Fracho, A.S. Ferreira, M. Xavier, V. Guedes, M.F. Cunha, R. Custódio, A.C.A.F. Ferreira, M. Orsini	0022-510X	0	6.5	0.983	A3
Fatores determinantes do prognóstico funcional do paciente crítico sob intervenção fisioterapeutica	10.17648/qualihosp-2017-69645	http://dx.doi.org/10.17648/qualihosp-2017-69645	2527-0680		de Araujo Ferreira, Natália			2017	1655899867	0	0	0	0	1	0	1	0	1	0	0	1	FALSE	de Araujo Ferreira, Natália, Lopes, Agnaldo Jose, de Sá Ferreira, Arthur, Oliveira Dias, Jerffeson, Silva Guimarães, Fernando	2527-0680	0	NA	NA	NA
Postural balance in Machado-Joseph disease	10.1016/j.jns.2015.08.935	http://dx.doi.org/10.1016/j.jns.2015.08.935	0022-510X	Journal of the Neurological Sciences	M. Orsini			2015	1648723050	0	0	0	0	1	0	1	0	1	0	2	1	TRUE	M. Orsini, C.H.M. Reis, A.S. Ferreira, G. Quintanilha, J.A. Souza, M.A.A. Leite, V. Guedes, M. Xavier, A.C.A.F. Ferreira, M.R.G. Freitas, O.J.M. Nascimento	0022-510X	0	6.5	0.983	A3
